,tile_ID,geometry,position
263,263,"POLYGON ((-73.97086510084984 40.80644569297814, -73.97086510084984 40.80984537684247, -73.96637352442923 40.80984537684247, -73.96637352442923 40.80644569297814, -73.97086510084984 40.80644569297814))","[17, 36]"
264,264,"POLYGON ((-73.97086510084984 40.80984537684247, -73.97086510084984 40.81324488653298, -73.96637352442923 40.81324488653298, -73.96637352442923 40.80984537684247, -73.97086510084984 40.80984537684247))","[17, 37]"
265,265,"POLYGON ((-73.96637352442923 40.7486244216547, -73.96637352442923 40.75202706600547, -73.96188194800864 40.75202706600547, -73.96188194800864 40.7486244216547, -73.96637352442923 40.7486244216547))","[18, 19]"
266,266,"POLYGON ((-73.96637352442923 40.75202706600547, -73.96637352442923 40.75542953623459, -73.96188194800864 40.75542953623459, -73.96188194800864 40.75202706600547, -73.96637352442923 40.75202706600547))","[18, 20]"
267,267,"POLYGON ((-73.96637352442923 40.75542953623459, -73.96637352442923 40.75883183233896, -73.96188194800864 40.75883183233896, -73.96188194800864 40.75542953623459, -73.96637352442923 40.75542953623459))","[18, 21]"
268,268,"POLYGON ((-73.96637352442923 40.75883183233896, -73.96637352442923 40.76223395431548, -73.96188194800864 40.76223395431548, -73.96188194800864 40.75883183233896, -73.96637352442923 40.75883183233896))","[18, 22]"
269,269,"POLYGON ((-73.96637352442923 40.76223395431548, -73.96637352442923 40.76563590216109, -73.96188194800864 40.76563590216109, -73.96188194800864 40.76223395431548, -73.96637352442923 40.76223395431548))","[18, 23]"
270,270,"POLYGON ((-73.96637352442923 40.76563590216109, -73.96637352442923 40.7690376758727, -73.96188194800864 40.7690376758727, -73.96188194800864 40.76563590216109, -73.96637352442923 40.76563590216109))","[18, 24]"
271,271,"POLYGON ((-73.96637352442923 40.7690376758727, -73.96637352442923 40.77243927544723, -73.96188194800864 40.77243927544723, -73.96188194800864 40.7690376758727, -73.96637352442923 40.7690376758727))","[18, 25]"
272,272,"POLYGON ((-73.96637352442923 40.77243927544723, -73.96637352442923 40.77584070088161, -73.96188194800864 40.77584070088161, -73.96188194800864 40.77243927544723, -73.96637352442923 40.77243927544723))","[18, 26]"
273,273,"POLYGON ((-73.96637352442923 40.77584070088161, -73.96637352442923 40.77924195217278, -73.96188194800864 40.77924195217278, -73.96188194800864 40.77584070088161, -73.96637352442923 40.77584070088161))","[18, 27]"
274,274,"POLYGON ((-73.96637352442923 40.77924195217278, -73.96637352442923 40.78264302931763, -73.96188194800864 40.78264302931763, -73.96188194800864 40.77924195217278, -73.96637352442923 40.77924195217278))","[18, 28]"
275,275,"POLYGON ((-73.96637352442923 40.78264302931763, -73.96637352442923 40.78604393231313, -73.96188194800864 40.78604393231313, -73.96188194800864 40.78264302931763, -73.96637352442923 40.78264302931763))","[18, 29]"
276,276,"POLYGON ((-73.96637352442923 40.78604393231313, -73.96637352442923 40.7894446611562, -73.96188194800864 40.7894446611562, -73.96188194800864 40.78604393231313, -73.96637352442923 40.78604393231313))","[18, 30]"
277,277,"POLYGON ((-73.96637352442923 40.7894446611562, -73.96637352442923 40.7928452158438, -73.96188194800864 40.7928452158438, -73.96188194800864 40.7894446611562, -73.96637352442923 40.7894446611562))","[18, 31]"
278,278,"POLYGON ((-73.96637352442923 40.7928452158438, -73.96637352442923 40.79624559637284, -73.96188194800864 40.79624559637284, -73.96188194800864 40.7928452158438, -73.96637352442923 40.7928452158438))","[18, 32]"
279,279,"POLYGON ((-73.96637352442923 40.79624559637284, -73.96637352442923 40.79964580274029, -73.96188194800864 40.79964580274029, -73.96188194800864 40.79624559637284, -73.96637352442923 40.79624559637284))","[18, 33]"
280,280,"POLYGON ((-73.96637352442923 40.79964580274029, -73.96637352442923 40.80304583494307, -73.96188194800864 40.80304583494307, -73.96188194800864 40.79964580274029, -73.96637352442923 40.79964580274029))","[18, 34]"
281,281,"POLYGON ((-73.96637352442923 40.80304583494307, -73.96637352442923 40.80644569297814, -73.96188194800864 40.80644569297814, -73.96188194800864 40.80304583494307, -73.96637352442923 40.80304583494307))","[18, 35]"
282,282,"POLYGON ((-73.96637352442923 40.80644569297814, -73.96637352442923 40.80984537684247, -73.96188194800864 40.80984537684247, -73.96188194800864 40.80644569297814, -73.96637352442923 40.80644569297814))","[18, 36]"
283,283,"POLYGON ((-73.96637352442923 40.80984537684247, -73.96637352442923 40.81324488653298, -73.96188194800864 40.81324488653298, -73.96188194800864 40.80984537684247, -73.96637352442923 40.80984537684247))","[18, 37]"
284,284,"POLYGON ((-73.96637352442923 40.81324488653298, -73.96637352442923 40.81664422204665, -73.96188194800864 40.81664422204665, -73.96188194800864 40.81324488653298, -73.96637352442923 40.81324488653298))","[18, 38]"
285,285,"POLYGON ((-73.96637352442923 40.81664422204665, -73.96637352442923 40.82004338338044, -73.96188194800864 40.82004338338044, -73.96188194800864 40.81664422204665, -73.96637352442923 40.81664422204665))","[18, 39]"
286,286,"POLYGON ((-73.96188194800864 40.7486244216547, -73.96188194800864 40.75202706600547, -73.95739037158803 40.75202706600547, -73.95739037158803 40.7486244216547, -73.96188194800864 40.7486244216547))","[19, 19]"
287,287,"POLYGON ((-73.96188194800864 40.75202706600547, -73.96188194800864 40.75542953623459, -73.95739037158803 40.75542953623459, -73.95739037158803 40.75202706600547, -73.96188194800864 40.75202706600547))","[19, 20]"
288,288,"POLYGON ((-73.96188194800864 40.75542953623459, -73.96188194800864 40.75883183233896, -73.95739037158803 40.75883183233896, -73.95739037158803 40.75542953623459, -73.96188194800864 40.75542953623459))","[19, 21]"
289,289,"POLYGON ((-73.96188194800864 40.75883183233896, -73.96188194800864 40.76223395431548, -73.95739037158803 40.76223395431548, -73.95739037158803 40.75883183233896, -73.96188194800864 40.75883183233896))","[19, 22]"
290,290,"POLYGON ((-73.96188194800864 40.76223395431548, -73.96188194800864 40.76563590216109, -73.95739037158803 40.76563590216109, -73.95739037158803 40.76223395431548, -73.96188194800864 40.76223395431548))","[19, 23]"
291,291,"POLYGON ((-73.96188194800864 40.76563590216109, -73.96188194800864 40.7690376758727, -73.95739037158803 40.7690376758727, -73.95739037158803 40.76563590216109, -73.96188194800864 40.76563590216109))","[19, 24]"
292,292,"POLYGON ((-73.96188194800864 40.7690376758727, -73.96188194800864 40.77243927544723, -73.95739037158803 40.77243927544723, -73.95739037158803 40.7690376758727, -73.96188194800864 40.7690376758727))","[19, 25]"
293,293,"POLYGON ((-73.96188194800864 40.77243927544723, -73.96188194800864 40.77584070088161, -73.95739037158803 40.77584070088161, -73.95739037158803 40.77243927544723, -73.96188194800864 40.77243927544723))","[19, 26]"
294,294,"POLYGON ((-73.96188194800864 40.77584070088161, -73.96188194800864 40.77924195217278, -73.95739037158803 40.77924195217278, -73.95739037158803 40.77584070088161, -73.96188194800864 40.77584070088161))","[19, 27]"
295,295,"POLYGON ((-73.96188194800864 40.77924195217278, -73.96188194800864 40.78264302931763, -73.95739037158803 40.78264302931763, -73.95739037158803 40.77924195217278, -73.96188194800864 40.77924195217278))","[19, 28]"
296,296,"POLYGON ((-73.96188194800864 40.78264302931763, -73.96188194800864 40.78604393231313, -73.95739037158803 40.78604393231313, -73.95739037158803 40.78264302931763, -73.96188194800864 40.78264302931763))","[19, 29]"
297,297,"POLYGON ((-73.96188194800864 40.78604393231313, -73.96188194800864 40.7894446611562, -73.95739037158803 40.7894446611562, -73.95739037158803 40.78604393231313, -73.96188194800864 40.78604393231313))","[19, 30]"
298,298,"POLYGON ((-73.96188194800864 40.7894446611562, -73.96188194800864 40.7928452158438, -73.95739037158803 40.7928452158438, -73.95739037158803 40.7894446611562, -73.96188194800864 40.7894446611562))","[19, 31]"
299,299,"POLYGON ((-73.96188194800864 40.7928452158438, -73.96188194800864 40.79624559637284, -73.95739037158803 40.79624559637284, -73.95739037158803 40.7928452158438, -73.96188194800864 40.7928452158438))","[19, 32]"
300,300,"POLYGON ((-73.96188194800864 40.79624559637284, -73.96188194800864 40.79964580274029, -73.95739037158803 40.79964580274029, -73.95739037158803 40.79624559637284, -73.96188194800864 40.79624559637284))","[19, 33]"
301,301,"POLYGON ((-73.96188194800864 40.79964580274029, -73.96188194800864 40.80304583494307, -73.95739037158803 40.80304583494307, -73.95739037158803 40.79964580274029, -73.96188194800864 40.79964580274029))","[19, 34]"
302,302,"POLYGON ((-73.96188194800864 40.80304583494307, -73.96188194800864 40.80644569297814, -73.95739037158803 40.80644569297814, -73.95739037158803 40.80304583494307, -73.96188194800864 40.80304583494307))","[19, 35]"
303,303,"POLYGON ((-73.96188194800864 40.80644569297814, -73.96188194800864 40.80984537684247, -73.95739037158803 40.80984537684247, -73.95739037158803 40.80644569297814, -73.96188194800864 40.80644569297814))","[19, 36]"
304,304,"POLYGON ((-73.96188194800864 40.80984537684247, -73.96188194800864 40.81324488653298, -73.95739037158803 40.81324488653298, -73.95739037158803 40.80984537684247, -73.96188194800864 40.80984537684247))","[19, 37]"
305,305,"POLYGON ((-73.96188194800864 40.81324488653298, -73.96188194800864 40.81664422204665, -73.95739037158803 40.81664422204665, -73.95739037158803 40.81324488653298, -73.96188194800864 40.81324488653298))","[19, 38]"
306,306,"POLYGON ((-73.96188194800864 40.81664422204665, -73.96188194800864 40.82004338338044, -73.95739037158803 40.82004338338044, -73.95739037158803 40.81664422204665, -73.96188194800864 40.81664422204665))","[19, 39]"
307,307,"POLYGON ((-73.96188194800864 40.82004338338044, -73.96188194800864 40.82344237053129, -73.95739037158803 40.82344237053129, -73.95739037158803 40.82004338338044, -73.96188194800864 40.82004338338044))","[19, 40]"
308,308,"POLYGON ((-73.96188194800864 40.82344237053129, -73.96188194800864 40.82684118349619, -73.95739037158803 40.82684118349619, -73.95739037158803 40.82344237053129, -73.96188194800864 40.82344237053129))","[19, 41]"
309,309,"POLYGON ((-73.96188194800864 40.82684118349619, -73.96188194800864 40.83023982227208, -73.95739037158803 40.83023982227208, -73.95739037158803 40.82684118349619, -73.96188194800864 40.82684118349619))","[19, 42]"
310,310,"POLYGON ((-73.95739037158803 40.75202706600547, -73.95739037158803 40.75542953623459, -73.95289879516744 40.75542953623459, -73.95289879516744 40.75202706600547, -73.95739037158803 40.75202706600547))","[20, 20]"
311,311,"POLYGON ((-73.95739037158803 40.75542953623459, -73.95739037158803 40.75883183233896, -73.95289879516744 40.75883183233896, -73.95289879516744 40.75542953623459, -73.95739037158803 40.75542953623459))","[20, 21]"
312,312,"POLYGON ((-73.95739037158803 40.75883183233896, -73.95739037158803 40.76223395431548, -73.95289879516744 40.76223395431548, -73.95289879516744 40.75883183233896, -73.95739037158803 40.75883183233896))","[20, 22]"
313,313,"POLYGON ((-73.95739037158803 40.76223395431548, -73.95739037158803 40.76563590216109, -73.95289879516744 40.76563590216109, -73.95289879516744 40.76223395431548, -73.95739037158803 40.76223395431548))","[20, 23]"
314,314,"POLYGON ((-73.95739037158803 40.76563590216109, -73.95739037158803 40.7690376758727, -73.95289879516744 40.7690376758727, -73.95289879516744 40.76563590216109, -73.95739037158803 40.76563590216109))","[20, 24]"
315,315,"POLYGON ((-73.95739037158803 40.7690376758727, -73.95739037158803 40.77243927544723, -73.95289879516744 40.77243927544723, -73.95289879516744 40.7690376758727, -73.95739037158803 40.7690376758727))","[20, 25]"
316,316,"POLYGON ((-73.95739037158803 40.77243927544723, -73.95739037158803 40.77584070088161, -73.95289879516744 40.77584070088161, -73.95289879516744 40.77243927544723, -73.95739037158803 40.77243927544723))","[20, 26]"
317,317,"POLYGON ((-73.95739037158803 40.77584070088161, -73.95739037158803 40.77924195217278, -73.95289879516744 40.77924195217278, -73.95289879516744 40.77584070088161, -73.95739037158803 40.77584070088161))","[20, 27]"
318,318,"POLYGON ((-73.95739037158803 40.77924195217278, -73.95739037158803 40.78264302931763, -73.95289879516744 40.78264302931763, -73.95289879516744 40.77924195217278, -73.95739037158803 40.77924195217278))","[20, 28]"
319,319,"POLYGON ((-73.95739037158803 40.78264302931763, -73.95739037158803 40.78604393231313, -73.95289879516744 40.78604393231313, -73.95289879516744 40.78264302931763, -73.95739037158803 40.78264302931763))","[20, 29]"
320,320,"POLYGON ((-73.95739037158803 40.78604393231313, -73.95739037158803 40.7894446611562, -73.95289879516744 40.7894446611562, -73.95289879516744 40.78604393231313, -73.95739037158803 40.78604393231313))","[20, 30]"
321,321,"POLYGON ((-73.95739037158803 40.7894446611562, -73.95739037158803 40.7928452158438, -73.95289879516744 40.7928452158438, -73.95289879516744 40.7894446611562, -73.95739037158803 40.7894446611562))","[20, 31]"
322,322,"POLYGON ((-73.95739037158803 40.7928452158438, -73.95739037158803 40.79624559637284, -73.95289879516744 40.79624559637284, -73.95289879516744 40.7928452158438, -73.95739037158803 40.7928452158438))","[20, 32]"
323,323,"POLYGON ((-73.95739037158803 40.79624559637284, -73.95739037158803 40.79964580274029, -73.95289879516744 40.79964580274029, -73.95289879516744 40.79624559637284, -73.95739037158803 40.79624559637284))","[20, 33]"
324,324,"POLYGON ((-73.95739037158803 40.79964580274029, -73.95739037158803 40.80304583494307, -73.95289879516744 40.80304583494307, -73.95289879516744 40.79964580274029, -73.95739037158803 40.79964580274029))","[20, 34]"
325,325,"POLYGON ((-73.95739037158803 40.80304583494307, -73.95739037158803 40.80644569297814, -73.95289879516744 40.80644569297814, -73.95289879516744 40.80304583494307, -73.95739037158803 40.80304583494307))","[20, 35]"
326,326,"POLYGON ((-73.95739037158803 40.80644569297814, -73.95739037158803 40.80984537684247, -73.95289879516744 40.80984537684247, -73.95289879516744 40.80644569297814, -73.95739037158803 40.80644569297814))","[20, 36]"
327,327,"POLYGON ((-73.95739037158803 40.80984537684247, -73.95739037158803 40.81324488653298, -73.95289879516744 40.81324488653298, -73.95289879516744 40.80984537684247, -73.95739037158803 40.80984537684247))","[20, 37]"
328,328,"POLYGON ((-73.95739037158803 40.81324488653298, -73.95739037158803 40.81664422204665, -73.95289879516744 40.81664422204665, -73.95289879516744 40.81324488653298, -73.95739037158803 40.81324488653298))","[20, 38]"
329,329,"POLYGON ((-73.95739037158803 40.81664422204665, -73.95739037158803 40.82004338338044, -73.95289879516744 40.82004338338044, -73.95289879516744 40.81664422204665, -73.95739037158803 40.81664422204665))","[20, 39]"
330,330,"POLYGON ((-73.95739037158803 40.82004338338044, -73.95739037158803 40.82344237053129, -73.95289879516744 40.82344237053129, -73.95289879516744 40.82004338338044, -73.95739037158803 40.82004338338044))","[20, 40]"
331,331,"POLYGON ((-73.95739037158803 40.82344237053129, -73.95739037158803 40.82684118349619, -73.95289879516744 40.82684118349619, -73.95289879516744 40.82344237053129, -73.95739037158803 40.82344237053129))","[20, 41]"
332,332,"POLYGON ((-73.95739037158803 40.82684118349619, -73.95739037158803 40.83023982227208, -73.95289879516744 40.83023982227208, -73.95289879516744 40.82684118349619, -73.95739037158803 40.82684118349619))","[20, 42]"
333,333,"POLYGON ((-73.95739037158803 40.83023982227208, -73.95739037158803 40.83363828685597, -73.95289879516744 40.83363828685597, -73.95289879516744 40.83023982227208, -73.95739037158803 40.83023982227208))","[20, 43]"
334,334,"POLYGON ((-73.95289879516744 40.75542953623459, -73.95289879516744 40.75883183233896, -73.94840721874684 40.75883183233896, -73.94840721874684 40.75542953623459, -73.95289879516744 40.75542953623459))","[21, 21]"
335,335,"POLYGON ((-73.95289879516744 40.75883183233896, -73.95289879516744 40.76223395431548, -73.94840721874684 40.76223395431548, -73.94840721874684 40.75883183233896, -73.95289879516744 40.75883183233896))","[21, 22]"
336,336,"POLYGON ((-73.95289879516744 40.76223395431548, -73.95289879516744 40.76563590216109, -73.94840721874684 40.76563590216109, -73.94840721874684 40.76223395431548, -73.95289879516744 40.76223395431548))","[21, 23]"
337,337,"POLYGON ((-73.95289879516744 40.76563590216109, -73.95289879516744 40.7690376758727, -73.94840721874684 40.7690376758727, -73.94840721874684 40.76563590216109, -73.95289879516744 40.76563590216109))","[21, 24]"
338,338,"POLYGON ((-73.95289879516744 40.7690376758727, -73.95289879516744 40.77243927544723, -73.94840721874684 40.77243927544723, -73.94840721874684 40.7690376758727, -73.95289879516744 40.7690376758727))","[21, 25]"
339,339,"POLYGON ((-73.95289879516744 40.77243927544723, -73.95289879516744 40.77584070088161, -73.94840721874684 40.77584070088161, -73.94840721874684 40.77243927544723, -73.95289879516744 40.77243927544723))","[21, 26]"
340,340,"POLYGON ((-73.95289879516744 40.77584070088161, -73.95289879516744 40.77924195217278, -73.94840721874684 40.77924195217278, -73.94840721874684 40.77584070088161, -73.95289879516744 40.77584070088161))","[21, 27]"
341,341,"POLYGON ((-73.95289879516744 40.77924195217278, -73.95289879516744 40.78264302931763, -73.94840721874684 40.78264302931763, -73.94840721874684 40.77924195217278, -73.95289879516744 40.77924195217278))","[21, 28]"
342,342,"POLYGON ((-73.95289879516744 40.78264302931763, -73.95289879516744 40.78604393231313, -73.94840721874684 40.78604393231313, -73.94840721874684 40.78264302931763, -73.95289879516744 40.78264302931763))","[21, 29]"
343,343,"POLYGON ((-73.95289879516744 40.78604393231313, -73.95289879516744 40.7894446611562, -73.94840721874684 40.7894446611562, -73.94840721874684 40.78604393231313, -73.95289879516744 40.78604393231313))","[21, 30]"
344,344,"POLYGON ((-73.95289879516744 40.7894446611562, -73.95289879516744 40.7928452158438, -73.94840721874684 40.7928452158438, -73.94840721874684 40.7894446611562, -73.95289879516744 40.7894446611562))","[21, 31]"
345,345,"POLYGON ((-73.95289879516744 40.7928452158438, -73.95289879516744 40.79624559637284, -73.94840721874684 40.79624559637284, -73.94840721874684 40.7928452158438, -73.95289879516744 40.7928452158438))","[21, 32]"
346,346,"POLYGON ((-73.95289879516744 40.79624559637284, -73.95289879516744 40.79964580274029, -73.94840721874684 40.79964580274029, -73.94840721874684 40.79624559637284, -73.95289879516744 40.79624559637284))","[21, 33]"
347,347,"POLYGON ((-73.95289879516744 40.79964580274029, -73.95289879516744 40.80304583494307, -73.94840721874684 40.80304583494307, -73.94840721874684 40.79964580274029, -73.95289879516744 40.79964580274029))","[21, 34]"
348,348,"POLYGON ((-73.95289879516744 40.80304583494307, -73.95289879516744 40.80644569297814, -73.94840721874684 40.80644569297814, -73.94840721874684 40.80304583494307, -73.95289879516744 40.80304583494307))","[21, 35]"
349,349,"POLYGON ((-73.95289879516744 40.80644569297814, -73.95289879516744 40.80984537684247, -73.94840721874684 40.80984537684247, -73.94840721874684 40.80644569297814, -73.95289879516744 40.80644569297814))","[21, 36]"
350,350,"POLYGON ((-73.95289879516744 40.80984537684247, -73.95289879516744 40.81324488653298, -73.94840721874684 40.81324488653298, -73.94840721874684 40.80984537684247, -73.95289879516744 40.80984537684247))","[21, 37]"
351,351,"POLYGON ((-73.95289879516744 40.81324488653298, -73.95289879516744 40.81664422204665, -73.94840721874684 40.81664422204665, -73.94840721874684 40.81324488653298, -73.95289879516744 40.81324488653298))","[21, 38]"
352,352,"POLYGON ((-73.95289879516744 40.81664422204665, -73.95289879516744 40.82004338338044, -73.94840721874684 40.82004338338044, -73.94840721874684 40.81664422204665, -73.95289879516744 40.81664422204665))","[21, 39]"
353,353,"POLYGON ((-73.95289879516744 40.82004338338044, -73.95289879516744 40.82344237053129, -73.94840721874684 40.82344237053129, -73.94840721874684 40.82004338338044, -73.95289879516744 40.82004338338044))","[21, 40]"
354,354,"POLYGON ((-73.95289879516744 40.82344237053129, -73.95289879516744 40.82684118349619, -73.94840721874684 40.82684118349619, -73.94840721874684 40.82344237053129, -73.95289879516744 40.82344237053129))","[21, 41]"
355,355,"POLYGON ((-73.95289879516744 40.82684118349619, -73.95289879516744 40.83023982227208, -73.94840721874684 40.83023982227208, -73.94840721874684 40.82684118349619, -73.95289879516744 40.82684118349619))","[21, 42]"
356,356,"POLYGON ((-73.95289879516744 40.83023982227208, -73.95289879516744 40.83363828685597, -73.94840721874684 40.83363828685597, -73.94840721874684 40.83023982227208, -73.95289879516744 40.83023982227208))","[21, 43]"
357,357,"POLYGON ((-73.95289879516744 40.83363828685597, -73.95289879516744 40.83703657724479, -73.94840721874684 40.83703657724479, -73.94840721874684 40.83363828685597, -73.95289879516744 40.83363828685597))","[21, 44]"
358,358,"POLYGON ((-73.95289879516744 40.83703657724479, -73.95289879516744 40.84043469343553, -73.94840721874684 40.84043469343553, -73.94840721874684 40.83703657724479, -73.95289879516744 40.83703657724479))","[21, 45]"
359,359,"POLYGON ((-73.94840721874684 40.75883183233896, -73.94840721874684 40.76223395431548, -73.94391564232625 40.76223395431548, -73.94391564232625 40.75883183233896, -73.94840721874684 40.75883183233896))","[22, 22]"
360,360,"POLYGON ((-73.94840721874684 40.76223395431548, -73.94840721874684 40.76563590216109, -73.94391564232625 40.76563590216109, -73.94391564232625 40.76223395431548, -73.94840721874684 40.76223395431548))","[22, 23]"
361,361,"POLYGON ((-73.94840721874684 40.76563590216109, -73.94840721874684 40.7690376758727, -73.94391564232625 40.7690376758727, -73.94391564232625 40.76563590216109, -73.94840721874684 40.76563590216109))","[22, 24]"
362,362,"POLYGON ((-73.94840721874684 40.7690376758727, -73.94840721874684 40.77243927544723, -73.94391564232625 40.77243927544723, -73.94391564232625 40.7690376758727, -73.94840721874684 40.7690376758727))","[22, 25]"
363,363,"POLYGON ((-73.94840721874684 40.77243927544723, -73.94840721874684 40.77584070088161, -73.94391564232625 40.77584070088161, -73.94391564232625 40.77243927544723, -73.94840721874684 40.77243927544723))","[22, 26]"
364,364,"POLYGON ((-73.94840721874684 40.77584070088161, -73.94840721874684 40.77924195217278, -73.94391564232625 40.77924195217278, -73.94391564232625 40.77584070088161, -73.94840721874684 40.77584070088161))","[22, 27]"
365,365,"POLYGON ((-73.94840721874684 40.77924195217278, -73.94840721874684 40.78264302931763, -73.94391564232625 40.78264302931763, -73.94391564232625 40.77924195217278, -73.94840721874684 40.77924195217278))","[22, 28]"
366,366,"POLYGON ((-73.94840721874684 40.78264302931763, -73.94840721874684 40.78604393231313, -73.94391564232625 40.78604393231313, -73.94391564232625 40.78264302931763, -73.94840721874684 40.78264302931763))","[22, 29]"
367,367,"POLYGON ((-73.94840721874684 40.78604393231313, -73.94840721874684 40.7894446611562, -73.94391564232625 40.7894446611562, -73.94391564232625 40.78604393231313, -73.94840721874684 40.78604393231313))","[22, 30]"
368,368,"POLYGON ((-73.94840721874684 40.7894446611562, -73.94840721874684 40.7928452158438, -73.94391564232625 40.7928452158438, -73.94391564232625 40.7894446611562, -73.94840721874684 40.7894446611562))","[22, 31]"
369,369,"POLYGON ((-73.94840721874684 40.7928452158438, -73.94840721874684 40.79624559637284, -73.94391564232625 40.79624559637284, -73.94391564232625 40.7928452158438, -73.94840721874684 40.7928452158438))","[22, 32]"
370,370,"POLYGON ((-73.94840721874684 40.79624559637284, -73.94840721874684 40.79964580274029, -73.94391564232625 40.79964580274029, -73.94391564232625 40.79624559637284, -73.94840721874684 40.79624559637284))","[22, 33]"
371,371,"POLYGON ((-73.94840721874684 40.79964580274029, -73.94840721874684 40.80304583494307, -73.94391564232625 40.80304583494307, -73.94391564232625 40.79964580274029, -73.94840721874684 40.79964580274029))","[22, 34]"
372,372,"POLYGON ((-73.94840721874684 40.80304583494307, -73.94840721874684 40.80644569297814, -73.94391564232625 40.80644569297814, -73.94391564232625 40.80304583494307, -73.94840721874684 40.80304583494307))","[22, 35]"
373,373,"POLYGON ((-73.94840721874684 40.80644569297814, -73.94840721874684 40.80984537684247, -73.94391564232625 40.80984537684247, -73.94391564232625 40.80644569297814, -73.94840721874684 40.80644569297814))","[22, 36]"
374,374,"POLYGON ((-73.94840721874684 40.80984537684247, -73.94840721874684 40.81324488653298, -73.94391564232625 40.81324488653298, -73.94391564232625 40.80984537684247, -73.94840721874684 40.80984537684247))","[22, 37]"
375,375,"POLYGON ((-73.94840721874684 40.81324488653298, -73.94840721874684 40.81664422204665, -73.94391564232625 40.81664422204665, -73.94391564232625 40.81324488653298, -73.94840721874684 40.81324488653298))","[22, 38]"
376,376,"POLYGON ((-73.94840721874684 40.81664422204665, -73.94840721874684 40.82004338338044, -73.94391564232625 40.82004338338044, -73.94391564232625 40.81664422204665, -73.94840721874684 40.81664422204665))","[22, 39]"
377,377,"POLYGON ((-73.94840721874684 40.82004338338044, -73.94840721874684 40.82344237053129, -73.94391564232625 40.82344237053129, -73.94391564232625 40.82004338338044, -73.94840721874684 40.82004338338044))","[22, 40]"
378,378,"POLYGON ((-73.94840721874684 40.82344237053129, -73.94840721874684 40.82684118349619, -73.94391564232625 40.82684118349619, -73.94391564232625 40.82344237053129, -73.94840721874684 40.82344237053129))","[22, 41]"
379,379,"POLYGON ((-73.94840721874684 40.82684118349619, -73.94840721874684 40.83023982227208, -73.94391564232625 40.83023982227208, -73.94391564232625 40.82684118349619, -73.94840721874684 40.82684118349619))","[22, 42]"
380,380,"POLYGON ((-73.94840721874684 40.83023982227208, -73.94840721874684 40.83363828685597, -73.94391564232625 40.83363828685597, -73.94391564232625 40.83023982227208, -73.94840721874684 40.83023982227208))","[22, 43]"
381,381,"POLYGON ((-73.94840721874684 40.83363828685597, -73.94840721874684 40.83703657724479, -73.94391564232625 40.83703657724479, -73.94391564232625 40.83363828685597, -73.94840721874684 40.83363828685597))","[22, 44]"
382,382,"POLYGON ((-73.94840721874684 40.83703657724479, -73.94840721874684 40.84043469343553, -73.94391564232625 40.84043469343553, -73.94391564232625 40.83703657724479, -73.94840721874684 40.83703657724479))","[22, 45]"
383,383,"POLYGON ((-73.94840721874684 40.84043469343553, -73.94840721874684 40.84383263542516, -73.94391564232625 40.84383263542516, -73.94391564232625 40.84043469343553, -73.94840721874684 40.84043469343553))","[22, 46]"
384,384,"POLYGON ((-73.94840721874684 40.84383263542516, -73.94840721874684 40.84723040321068, -73.94391564232625 40.84723040321068, -73.94391564232625 40.84383263542516, -73.94840721874684 40.84383263542516))","[22, 47]"
385,385,"POLYGON ((-73.94840721874684 40.84723040321068, -73.94840721874684 40.85062799678906, -73.94391564232625 40.85062799678906, -73.94391564232625 40.84723040321068, -73.94840721874684 40.84723040321068))","[22, 48]"
386,386,"POLYGON ((-73.94840721874684 40.85062799678906, -73.94840721874684 40.85402541615729, -73.94391564232625 40.85402541615729, -73.94391564232625 40.85062799678906, -73.94840721874684 40.85062799678906))","[22, 49]"
387,387,"POLYGON ((-73.94391564232625 40.76563590216109, -73.94391564232625 40.7690376758727, -73.93942406590565 40.7690376758727, -73.93942406590565 40.76563590216109, -73.94391564232625 40.76563590216109))","[23, 24]"
388,388,"POLYGON ((-73.94391564232625 40.7690376758727, -73.94391564232625 40.77243927544723, -73.93942406590565 40.77243927544723, -73.93942406590565 40.7690376758727, -73.94391564232625 40.7690376758727))","[23, 25]"
389,389,"POLYGON ((-73.94391564232625 40.77243927544723, -73.94391564232625 40.77584070088161, -73.93942406590565 40.77584070088161, -73.93942406590565 40.77243927544723, -73.94391564232625 40.77243927544723))","[23, 26]"
390,390,"POLYGON ((-73.94391564232625 40.77584070088161, -73.94391564232625 40.77924195217278, -73.93942406590565 40.77924195217278, -73.93942406590565 40.77584070088161, -73.94391564232625 40.77584070088161))","[23, 27]"
391,391,"POLYGON ((-73.94391564232625 40.77924195217278, -73.94391564232625 40.78264302931763, -73.93942406590565 40.78264302931763, -73.93942406590565 40.77924195217278, -73.94391564232625 40.77924195217278))","[23, 28]"
392,392,"POLYGON ((-73.94391564232625 40.78264302931763, -73.94391564232625 40.78604393231313, -73.93942406590565 40.78604393231313, -73.93942406590565 40.78264302931763, -73.94391564232625 40.78264302931763))","[23, 29]"
393,393,"POLYGON ((-73.94391564232625 40.78604393231313, -73.94391564232625 40.7894446611562, -73.93942406590565 40.7894446611562, -73.93942406590565 40.78604393231313, -73.94391564232625 40.78604393231313))","[23, 30]"
