,tile_ID,geometry,position
131,131,"POLYGON ((-73.93942406590565 40.84723040321068, -73.93942406590565 40.85402541615729, -73.93044091306446 40.85402541615729, -73.93044091306446 40.84723040321068, -73.93942406590565 40.84723040321068))","[12, 24]"
132,132,"POLYGON ((-73.93942406590565 40.85402541615729, -73.93942406590565 40.86081973225124, -73.93044091306446 40.86081973225124, -73.93044091306446 40.85402541615729, -73.93942406590565 40.85402541615729))","[12, 25]"
133,133,"POLYGON ((-73.93942406590565 40.86081973225124, -73.93942406590565 40.86761335146846, -73.93044091306446 40.86761335146846, -73.93044091306446 40.86081973225124, -73.93942406590565 40.86081973225124))","[12, 26]"
134,134,"POLYGON ((-73.93942406590565 40.86761335146846, -73.93942406590565 40.87440627378492, -73.93044091306446 40.87440627378492, -73.93044091306446 40.86761335146846, -73.93942406590565 40.86761335146846))","[12, 27]"
135,135,"POLYGON ((-73.93044091306446 40.77924195217278, -73.93044091306446 40.78604393231313, -73.92145776022326 40.78604393231313, -73.92145776022326 40.77924195217278, -73.93044091306446 40.77924195217278))","[13, 14]"
136,136,"POLYGON ((-73.93044091306446 40.78604393231313, -73.93044091306446 40.7928452158438, -73.92145776022326 40.7928452158438, -73.92145776022326 40.78604393231313, -73.93044091306446 40.78604393231313))","[13, 15]"
137,137,"POLYGON ((-73.93044091306446 40.7928452158438, -73.93044091306446 40.79964580274029, -73.92145776022326 40.79964580274029, -73.92145776022326 40.7928452158438, -73.93044091306446 40.7928452158438))","[13, 16]"
138,138,"POLYGON ((-73.93044091306446 40.79964580274029, -73.93044091306446 40.80644569297814, -73.92145776022326 40.80644569297814, -73.92145776022326 40.79964580274029, -73.93044091306446 40.79964580274029))","[13, 17]"
139,139,"POLYGON ((-73.93044091306446 40.84043469343553, -73.93044091306446 40.84723040321068, -73.92145776022326 40.84723040321068, -73.92145776022326 40.84043469343553, -73.93044091306446 40.84043469343553))","[13, 23]"
140,140,"POLYGON ((-73.93044091306446 40.84723040321068, -73.93044091306446 40.85402541615729, -73.92145776022326 40.85402541615729, -73.92145776022326 40.84723040321068, -73.93044091306446 40.84723040321068))","[13, 24]"
141,141,"POLYGON ((-73.93044091306446 40.85402541615729, -73.93044091306446 40.86081973225124, -73.92145776022326 40.86081973225124, -73.92145776022326 40.85402541615729, -73.93044091306446 40.85402541615729))","[13, 25]"
142,142,"POLYGON ((-73.93044091306446 40.86081973225124, -73.93044091306446 40.86761335146846, -73.92145776022326 40.86761335146846, -73.92145776022326 40.86081973225124, -73.93044091306446 40.86081973225124))","[13, 26]"
143,143,"POLYGON ((-73.93044091306446 40.86761335146846, -73.93044091306446 40.87440627378492, -73.92145776022326 40.87440627378492, -73.92145776022326 40.86761335146846, -73.93044091306446 40.86761335146846))","[13, 27]"
144,144,"POLYGON ((-73.93044091306446 40.87440627378492, -73.93044091306446 40.88119849917666, -73.92145776022326 40.88119849917666, -73.92145776022326 40.87440627378492, -73.93044091306446 40.87440627378492))","[13, 28]"
145,145,"POLYGON ((-73.92145776022326 40.78604393231313, -73.92145776022326 40.7928452158438, -73.91247460738207 40.7928452158438, -73.91247460738207 40.78604393231313, -73.92145776022326 40.78604393231313))","[14, 15]"
146,146,"POLYGON ((-73.92145776022326 40.7928452158438, -73.92145776022326 40.79964580274029, -73.91247460738207 40.79964580274029, -73.91247460738207 40.7928452158438, -73.92145776022326 40.7928452158438))","[14, 16]"
147,147,"POLYGON ((-73.92145776022326 40.79964580274029, -73.92145776022326 40.80644569297814, -73.91247460738207 40.80644569297814, -73.91247460738207 40.79964580274029, -73.92145776022326 40.79964580274029))","[14, 17]"
148,148,"POLYGON ((-73.92145776022326 40.85402541615729, -73.92145776022326 40.86081973225124, -73.91247460738207 40.86081973225124, -73.91247460738207 40.85402541615729, -73.92145776022326 40.85402541615729))","[14, 25]"
149,149,"POLYGON ((-73.92145776022326 40.86081973225124, -73.92145776022326 40.86761335146846, -73.91247460738207 40.86761335146846, -73.91247460738207 40.86081973225124, -73.92145776022326 40.86081973225124))","[14, 26]"
150,150,"POLYGON ((-73.92145776022326 40.86761335146846, -73.92145776022326 40.87440627378492, -73.91247460738207 40.87440627378492, -73.91247460738207 40.86761335146846, -73.92145776022326 40.86761335146846))","[14, 27]"
151,151,"POLYGON ((-73.92145776022326 40.87440627378492, -73.92145776022326 40.88119849917666, -73.91247460738207 40.88119849917666, -73.91247460738207 40.87440627378492, -73.92145776022326 40.87440627378492))","[14, 28]"
152,152,"POLYGON ((-73.91247460738207 40.86081973225124, -73.91247460738207 40.86761335146846, -73.90349145454087 40.86761335146846, -73.90349145454087 40.86081973225124, -73.91247460738207 40.86081973225124))","[15, 26]"
153,153,"POLYGON ((-73.91247460738207 40.86761335146846, -73.91247460738207 40.87440627378492, -73.90349145454087 40.87440627378492, -73.90349145454087 40.86761335146846, -73.91247460738207 40.86761335146846))","[15, 27]"
154,154,"POLYGON ((-73.91247460738207 40.87440627378492, -73.91247460738207 40.88119849917666, -73.90349145454087 40.88119849917666, -73.90349145454087 40.87440627378492, -73.91247460738207 40.87440627378492))","[15, 28]"
